noise_level,mean,median,min,max,count
1e-08,0.25587554024149994,0.16007162198112052,0.0009057266877238,0.7345279545125335,8
1e-06,0.25587539615121885,0.16007132758261655,0.0009057267437545,0.7345279673397975,8
0.0001,0.2558901120995835,0.1600798988621113,0.0009084241817359,0.7345641669585773,8
0.001,0.25864180374252066,0.16357153850953016,0.0011459527336305,0.7380561944599524,8
0.01,0.44956666203532664,0.3827858025141546,0.0070804368486937,1.0284870902488967,8
0.02,0.7751953869550267,0.7143958462838007,0.0140739626437601,1.6162565919924277,8
0.05,1.8398883278342621,1.749402178806311,0.0351240530678824,3.695660332181499,8
