noise_level,mean,median,min,max,count
1e-08,0.16681898051311198,0.0072330316632534,1.4115266916439393e-08,0.8633363300681808,6
1e-06,0.14004987626456208,0.0059270389226342,1.3186532010253603e-06,0.7060079240410374,6
0.0001,0.13865039212218025,0.0100906062752752,9.890752085510732e-05,0.6644907773321589,6
0.001,0.22530493078381753,0.039391702405912346,0.0008491329891113,0.9165136385830966,6
0.01,0.5031488050571133,0.24663580800706125,0.0091126483095405,1.502233355153996,6
0.02,0.4012615212707427,0.2618220564639624,0.015849687464255,1.111574023086331,6
0.05,0.4590894167807567,0.4706856317313495,0.0378991388130743,0.8557298669071242,6
