noise_level,mean,median,min,max,count
1e-08,0.7372369528648282,0.8369914641319115,0.2862001219280173,0.982019544425192,6
1e-06,0.7372369455809094,0.8369914636480282,0.2862000747827251,0.9820195628318992,6
0.0001,0.7372362200652803,0.8369914155108509,0.2861953613949002,0.9820214149711732,6
0.001,0.7372298857338967,0.8369910007148982,0.28615261610193,0.9820392943306728,6
0.01,0.7371924325820315,0.8369891136984943,0.2857354563580018,0.9823212995071704,6
0.02,0.7372060130401308,0.8369918383946351,0.285293969348821,0.9828545818390284,6
0.05,0.7375947569294142,0.8370304632073773,0.2841096976554053,0.9858392391801748,6
