noise_level,mean,median,min,max,count
1e-08,0.7773511224390535,0.8987253357243203,0.3086946846281681,0.993855176338467,6
1e-06,0.7773511224117183,0.8987253360147964,0.3086946687593336,0.9938551762708157,6
0.0001,0.7773511200778884,0.8987253651439207,0.3086930834498453,0.993855169505804,6
0.001,0.7773511351482644,0.8987256373336765,0.308678814468819,0.9938551080377044,6
0.01,0.777354882859103,0.8987290905334356,0.3085502957084146,0.9938544965350568,6
0.02,0.7773667209879158,0.8987344868408329,0.3084377443801149,0.9938538238651844,6
0.05,0.7774507361882224,0.8987605239861163,0.3082914427349905,0.9938518486610648,6
