method,1e-08,1e-06,0.0001,0.001,0.01,0.02,0.05,average
GP-Julia-AD,0.0377505302410535,0.0378770780352772,0.0582802148760123,0.1760787771405264,0.3948529047975498,0.5375584079465018,0.6830109178110617,0.2750584044068547
GP_RBF_Iso_Python,0.0362337887575713,0.0363654024416912,0.0658829776753177,0.182632187378855,0.4411795142679889,0.5754920349058525,0.7017760507163864,0.291365993734809
GP_RBF_Python,0.0362347676809487,0.0363656183260841,0.0658831597746724,0.1826320161667147,0.4411792838475831,0.5754920577811539,0.7017759891113758,0.2913661275269333
gp_rbf_mean,0.0362347856155079,0.0363657278391882,0.0658830524554168,0.1826321587321985,0.4411793697868269,0.5754921016833713,0.7017759898196166,0.2913661694188752
Dierckx-5,0.1229060673788343,0.1222729728555026,0.1464990535542891,0.351628020181751,0.9765278867067106,0.7010654672065174,0.798928277994032,0.45997539226823386
Fourier-Interp,0.4559308098018511,0.4559309170560785,0.4559435094486417,0.456227446098331,0.4754081798855238,0.5274738455651041,0.7984183803822601,0.5179047268911129
ad_trig,0.4632214689764635,0.4632214902274345,0.4632257125229089,0.4634545219143991,0.4841315249889593,0.5415495433324523,0.8383453915006535,0.5310213790661816
fourier,0.2200545847317964,0.2200543390842875,0.220074479011237,0.2242782660666321,0.4960603313881518,0.917101136685656,2.238317856413828,0.6479915704830841
fourier_continuation,0.2333765673579845,0.2333767033817242,0.2334325581396114,0.2377394345481628,0.5045447504204824,0.9237951299400796,2.2453883531350067,0.6588076424175788
ButterworthSpline_Python,0.7953777960005605,0.7953778935862098,0.7953876728458683,0.7954784545925855,0.7965722711456666,0.7981830161954812,0.8054859711592157,0.7974090107893697
Whittaker_m2_Python,0.9597851272863036,0.959785133201415,0.9597857284313576,0.9597914774269444,0.959882441952538,0.9600548796954094,0.9610224555042932,0.9600153204997517
Butterworth_Python,0.98770699389678,0.987706993548376,0.9877069587110956,0.9877066423263332,0.9877035099728728,0.987700096739938,0.9876902812156744,0.9877030680587243
KalmanGrad_Python,0.9942619477470038,0.994261947861189,0.994261959282992,0.9942620635837628,0.9942631525732152,0.9942644597146696,0.9942689796648144,0.9942635014896638
SVR_Python,0.994845296116873,0.994845295573416,0.9948452953298728,0.9948452976868036,0.9948453131088866,0.9948452602870488,0.9948453391466816,0.9948452996070832
TrendFilter-k2,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646494
Savitzky-Golay,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646494
TrendFilter-k7,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646496,0.9949366806646494
chebyshev,3.2658495831124417,3.265852879935231,3.2661825874563566,3.2691822177609158,3.299402073908421,3.333443600748175,3.438338926618242,3.3054645527913977
SpectralTaper_Python,2.46725885596835,2.467466240564122,2.488244127379125,2.680441050151636,4.774062929037051,7.222597456303792,14.698177246230854,5.256892557947848
TVRegDiff_Python,3.8697828001861208,4.575440184747944,13.929422363654965,2.0175755955584056,5.151720394762871,5.907045010890798,4.1767282367901135,5.6611020837987445
RKHS_Spline_m2_Python,0.7100109636755487,0.7100111537397558,0.7100417245745927,0.7113795726411011,1.002456235168234,6.687190408043542,40.32216516728959,7.264750746447481
SavitzkyGolay_Python,776.171398987844,776.1646052738647,775.6024219235395,781.1646306911371,1531.0677679478097,2785.6944801232603,6784.067158419741,2029.9903519095994
GP-Julia-SE,19601549.44661497,19601546.870312024,19601289.17076929,19598938.52957278,19574652.01757234,19546017.949426454,19449940.13784415,19567704.874587428
AAA-LowPrec,0.3645645026098146,0.3645626491167754,0.3643775381532392,0.39860521206281,0.4377622489356575,0.463540936746065,23222362187.973618,3317480312.909576
AAA-HighPrec,57.85503888155129,1377974.1937457202,240087.1729253629,3767657350.016045,14002808100.228792,1069720018338.602,38681986507.09875,160882012630.7382
