ode_system,noise_level,trial,method,category,language,deriv_order,rmse,mae,nrmse,timing,valid_points,total_points
lotka_volterra,1.0e-8,1,Dierckx-5,Spline,Julia,5,3779.60828914036,1478.1439431820463,0.47582519929563827,0.14001202583312988,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,0,0.061421578649829334,0.042856825834875614,0.030708268320418054,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,1,0.5494538624776887,0.3723968669528298,0.11682678329669718,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,2,5.277987417817613,3.4555375518550897,0.3180518247093947,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,3,54.03843714355236,33.850523958327294,0.5717950515929268,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,4,585.3505231298433,340.5783711930507,0.7676462853593002,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,5,7082.04723164295,3703.0458332092826,0.8915782476982731,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,6,96857.76397797682,45486.558208719085,0.9566072647958969,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,GSS,Spline,Julia,7,1.5002413145416316e6,644235.1695639871,0.9838950038951796,92.46256589889526,249,249
lotka_volterra,1.0e-8,1,Savitzky-Golay,Local Polynomial,Julia,0,0.046814171826193116,0.011974965833816015,0.02340516445910151,0.005726814270019531,249,249
lotka_volterra,1.0e-8,1,Savitzky-Golay,Local Polynomial,Julia,1,0.17268596534532374,0.060559915297446996,0.0367170880568672,0.005726814270019531,249,249
lotka_volterra,1.0e-8,1,Savitzky-Golay,Local Polynomial,Julia,2,1.7526625953960049,0.8755893474016153,0.10561554858652863,0.005726814270019531,249,249
lotka_volterra,1.0e-8,1,Savitzky-Golay,Local Polynomial,Julia,3,15.958062870023134,7.49773431861722,0.16885650038042918,0.005726814270019531,249,249
lotka_volterra,1.0e-8,1,Savitzky-Golay,Local Polynomial,Julia,4,442.4595109336141,202.4696432615232,0.5802547133194231,0.005726814270019531,249,249
lotka_volterra,1.0e-8,1,Savitzky-Golay,Local Polynomial,Julia,5,5182.388688619443,2274.5703506043155,0.652425050943747,0.005726814270019531,249,249
lotka_volterra,1.0e-8,1,TVRegDiff-Julia,Regularization,Julia,0,2.0188460521435232e-8,1.6277024872970544e-8,1.0093401639883164e-8,5.005882978439331,249,249
lotka_volterra,1.0e-8,1,TVRegDiff-Julia,Regularization,Julia,1,0.7033655910421325,0.45296076851895206,0.14955202810385057,5.005882978439331,249,249
lotka_volterra,1.0e-8,1,Central-FD,Finite Difference,Julia,0,2.0188460521435232e-8,1.6277024872970544e-8,1.0093401639883164e-8,0.0005178451538085938,249,249
lotka_volterra,1.0e-8,1,Central-FD,Finite Difference,Julia,1,0.025020891452999475,0.013226557070781995,0.005320028601652517,0.0005178451538085938,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,0,0.25183443444016074,0.20615256568066553,0.12590688085693924,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,1,1.6487624476874687,1.3463997282628282,0.3505655821857791,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,2,17.241097411616128,10.477018546287551,1.0389495195167255,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,3,276.07890408086234,103.11960016597894,2.921264187994205,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,4,3628.482761589867,1120.0329698206483,4.758501450603227,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,5,37423.39040831528,11492.840784768043,4.711332719456266,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,6,317927.2821498884,110682.65088336827,3.139981094861435,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,chebyshev,Other,Python,7,2.531352752068217e6,1.0881284436899554e6,1.660123142667338,0.0038759708404541016,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,0,0.001974188981984153,0.0016100370614293897,0.0009870134618259405,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,1,0.03411434111680537,0.027660249458310117,0.007253509364718431,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,2,0.5536007831030764,0.45929040951000416,0.03336001496178021,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,3,9.553171391274558,7.789112652182034,0.10108464302990423,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,4,169.51717902832831,134.70069040499368,0.22230992822879608,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,5,3088.1235592109533,2361.433462319259,0.3887723000907356,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,6,57707.77116316555,41921.53504692947,0.5699457726735808,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier,Other,Python,7,1.1177828836249423e6,759364.2581760456,0.7330693962218627,0.009114265441894531,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,0,0.0018478012509580265,0.001544397848311344,0.0009238247838063486,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,1,0.03628718122695535,0.027665700626276112,0.007715506154662139,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,2,0.6983977903460825,0.5051067264003758,0.04208549092836369,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,3,10.625342643039117,8.463349874995608,0.1124295717255765,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,4,177.23814234266916,142.74200274644204,0.23243543179195675,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,5,3186.428979143962,2496.7896220089797,0.40114823760941004,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,6,58602.29881496729,43855.43139101793,0.5787804970687148,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,fourier_continuation,Other,Python,7,1.1293783746582093e6,791844.5707478098,0.740674003283913,0.006265163421630859,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,0,9.552774064407653e-6,7.071419691300849e-6,4.775994945466545e-6,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,1,0.0002774728814721072,0.00020496352703889504,5.899724509765971e-5,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,2,0.00805140186594224,0.005912620376701016,0.00048517793852384755,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,3,0.25448573097620203,0.17884047960945595,0.002692781089997959,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,4,8.345070849179303,5.409553224664542,0.010943976959616847,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,5,238.98581169600484,156.83204102623606,0.03008657585120944,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,6,6372.269633397183,4415.1087303739805,0.0629351656923658,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,gp_rbf_mean,Other,Python,7,179722.411096288,124059.39821602822,0.11786635966605116,13.227562427520752,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,0,0.09954254358333706,0.07637367786334029,0.04976718613959813,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,1,0.8242294262318788,0.653083943028896,0.17525051535889938,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,2,9.876483838576405,6.571181154780906,0.5951574829390057,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,3,437.1428575512555,98.937963518536,4.625524645040985,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,4,15945.466730841368,2095.829065045699,20.911364764485707,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,5,408788.4357212771,49185.53446517869,51.46349145643052,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,6,8.037817773053687e6,1.0324205124031219e6,79.38480674153328,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Chebyshev-AICc,Spectral,Python,7,1.2741346178474736e8,1.8094872522404287e7,83.5608693507444,0.014400005340576172,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,0,0.001974188981984153,0.0016100370614293897,0.0009870134618259405,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,1,0.03411434111680537,0.027660249458310117,0.007253509364718431,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,2,0.5536007831030764,0.45929040951000416,0.03336001496178021,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,3,9.553171391274558,7.789112652182034,0.10108464302990423,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,4,169.51717902832831,134.70069040499368,0.22230992822879608,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,5,3088.1235592109533,2361.433462319259,0.3887723000907356,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,6,57707.77116316555,41921.53504692947,0.5699457726735808,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-GCV,Spectral,Python,7,1.1177828836249423e6,759364.2581760456,0.7330693962218627,0.01568460464477539,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,0,2.0188460521435232e-8,1.6277024872970544e-8,1.0093401639883164e-8,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,1,0.040352112980155466,0.030180427930019915,0.008579806023090594,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,2,0.625701795211031,0.5026149681175002,0.03770482608939203,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,3,10.101632587091125,8.306134566401072,0.10688805656915146,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,4,177.08435097551538,143.952924744962,0.2322337451665059,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,5,3159.7022155991,2479.9104026617447,0.39778353242903436,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,6,58698.24195936091,43923.53910423715,0.5797280711728947,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-FFT-Adaptive-Python,Spectral,Python,7,1.1272948854528547e6,786093.9056419265,0.7393076000260183,0.0051076412200927734,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,0,0.013779173676553744,0.0073613478709688256,0.006889021282008834,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,1,0.3130215256101038,0.1361185400384539,0.066555720938513,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,2,6.327793656014669,2.4822408534716627,0.38131320887312203,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,3,69.32166578511878,34.810824736319525,0.7335109518214302,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,4,832.9414312604308,487.062321301,1.0923444506550737,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,5,12247.025793780782,7648.444654208426,1.5418114903197988,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,6,171841.8336902955,116000.62261278067,1.6971808944646118,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,Fourier-Continuation-Adaptive,Spectral,Python,7,2.692723686336757e6,1.9048792830429103e6,1.7659541542931068,0.018453359603881836,249,249
lotka_volterra,1.0e-8,1,KalmanGrad_Python,Other,Python,0,1.0400786392366757,0.847043255188617,0.5199966303390327,0.026151418685913086,249,249
lotka_volterra,1.0e-8,1,KalmanGrad_Python,Other,Python,1,3.7179690674961092,2.748318046215256,0.7905274604741339,0.026151418685913086,249,249
lotka_volterra,1.0e-8,1,KalmanGrad_Python,Other,Python,2,15.701523805433585,10.62239896702616,0.9461747256497004,0.026151418685913086,249,249
lotka_volterra,1.0e-8,1,KalmanGrad_Python,Other,Python,3,93.38883110857171,51.78840918721613,0.988172018374152,0.026151418685913086,249,249
lotka_volterra,1.0e-8,1,KalmanGrad_Python,Other,Python,4,759.9035649115752,367.6271687263723,0.9965603954987223,0.026151418685913086,249,249
lotka_volterra,1.0e-8,1,KalmanGrad_Python,Other,Python,5,7925.36882409191,3465.868260131498,0.9977463037770705,0.026151418685913086,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,0,2.0188460474003683e-8,1.6277024841759458e-8,1.0093401616169337e-8,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,1,0.7840158314501928,0.3696999586387369,0.166700161554931,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,2,3.7407340950342447,2.0237352535169717,0.22541685125316852,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,3,121.29422055896055,50.28146703378136,1.283446353531523,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,4,3459.9104975805367,1626.7295406434826,4.537430712356589,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,5,606303.3139302216,279945.5214912725,76.32917834722743,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,TVRegDiff_Python,Other,Python,6,2.9532692294200737e7,1.3880288495780136e7,291.67706167610766,0.013348817825317383,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,0,9.553187450334693e-6,7.071697522745446e-6,4.776201621462937e-6,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,1,0.00027748471618533124,0.00020497115601816193,5.899976143537544e-5,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,2,0.008051718025218427,0.00591283576117502,0.0004851969902999755,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,3,0.25450068777812807,0.1788481099469754,0.0026929393518904383,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,4,8.345798948321486,5.409806609989388,0.010944931810735595,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,5,239.00267196136951,156.8398271470328,0.030088698436015485,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,6,6372.482688198819,4415.255627384963,0.06293726990954648,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Python,Gaussian Process,Python,7,179726.9388132131,124062.75256801432,0.11786932905372133,16.927360773086548,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,0,9.553144560179036e-6,7.071667032579945e-6,4.776180178145504e-6,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,1,0.00027748354578099876,0.00020497028261673442,5.8999512579952525e-5,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,2,0.008051685798715475,0.005912810327473417,0.00048519504832905805,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,3,0.25450137800679323,0.17884780070467177,0.002692946655383213,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,4,8.345912585715329,5.409813288265446,0.010945080838232478,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,5,239.0057464692559,156.84025802178348,0.030089085494201376,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,6,6372.49003152518,4415.248177966929,0.06293734243526931,11.707079410552979,249,249
lotka_volterra,1.0e-8,1,GP_RBF_Iso_Python,Gaussian Process,Python,7,179726.39387014555,124062.3062965037,0.11786897166670873,11.707079410552979,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,0,0.10812276985380809,0.07816407244524523,0.05405694710562072,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,1,0.3875057380009206,0.3014004456133122,0.08239281215626827,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,2,2.5908629003138404,1.730531887838298,0.15612554706646456,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,3,25.395565752820843,13.703180972399512,0.26871722421007044,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,4,303.51170676482917,143.34645295047736,0.3980343829117929,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,5,4176.952394105683,1832.825546582014,0.5258479327300264,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,6,65021.04821621465,27359.52992212153,0.6421747161375515,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-LowPrec,Rational,Julia,7,1.1331522519729508e6,457380.44923068257,0.7431490044715866,0.0023419857025146484,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,0,0.015924375100467184,0.009900701139507351,0.0079615339457168,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,1,0.09326467093900447,0.06366126512998407,0.019830257361183417,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,2,0.8211440618070177,0.5424977637015075,0.049482188291194384,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,3,8.990684729527059,5.180657568524504,0.09513282231162834,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,4,122.75666913420793,60.406516371928326,0.16098678883909073,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,5,1910.529436831729,848.8661809974388,0.24052176323473012,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,6,33060.60082417496,13710.181458495916,0.32652014281595426,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Diff2,Rational,Julia,7,631767.5315059156,248625.8273821006,0.41432862290009387,0.002888202667236328,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Wavelet,Rational,Julia,0,0.0011424753316232488,0.0008370250102272269,0.0005711907737337651,0.0037169456481933594,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Wavelet,Rational,Julia,1,0.008039442965496716,0.006238726643023679,0.0017093742082746391,0.0037169456481933594,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Wavelet,Rational,Julia,2,0.0963763159155666,0.06619336095466728,0.00580764232825503,0.0037169456481933594,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Wavelet,Rational,Julia,3,1.4025736428524775,0.817343176038321,0.014841004123550992,0.0037169456481933594,249,249
lotka_volterra,1.0e-8,2,AAA-Adaptive-Wavelet,Rational,Julia,4,23.116570480662613,11.570333240049333,0.030315765953096808,0.0037169456481933594,249,249
