ode_system,method,category,language,deriv_order,noise_level,mean_rmse,std_rmse,min_rmse,max_rmse,mean_mae,mean_nrmse,std_nrmse,min_nrmse,max_nrmse,mean_timing,trials
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,1,1.0e-8,0.20298565787269823,2.248692100988189e-9,0.20298565458231138,0.20298566130394835,0.15836061300708848,0.043159513626304116,4.781247030913466e-10,0.043159512926690666,0.0431595143558684,1.0266629934310914,10
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,2,1.0e-8,2.665378776325293,3.299944814110011e-8,2.665378730858322,2.665378834886992,2.010264816583222,0.16061587803149385,1.988548639774385e-9,0.16061587529165158,0.16061588156042522,1.0266629934310914,10
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,3,1.0e-8,33.426805759425605,3.2508546726718207e-7,33.42680527270536,33.42680631740563,24.71728919073638,0.3536979071586275,3.4398156528616264e-9,0.35369790200851126,0.3536979130627622,1.0266629934310914,10
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,4,1.0e-8,438.2071130734206,2.7934473832094156e-6,438.207108815068,438.20711755405296,309.00551265920865,0.5746779908390311,3.6634109313161503e-9,0.5746779852544995,0.5746779967150673,1.0266629934310914,10
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,5,1.0e-8,6085.092028964886,2.458540371514687e-5,6085.09199111846,6085.0920677835575,4054.5002735277167,0.7660688372744204,3.0951235465309057e-9,0.7660688325098306,0.7660688421614088,1.0266629934310914,10
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,6,1.0e-8,90259.31532015055,0.00018996772696515429,90259.31503136766,90259.31560597978,55209.178257123145,0.8914382616802085,1.876199698761204e-9,0.8914382588280697,0.8914382645031762,1.0266629934310914,10
lotka_volterra,Fourier-Adaptive-Julia,Spectral,Julia,7,1.0e-8,1.460607601794179e6,0.0014374797768306128,1.460607599598022e6,1.460607603936993e6,800451.983494967,0.9579022442104155,9.427344353574627e-10,0.9579022427701218,0.9579022456157253,1.0266629934310914,10
lotka_volterra,Spline-Dierckx-5,Spline,Julia,0,1.0e-8,0.000290577989342934,4.694830788149062e-8,0.00029047477049368186,0.0002906291946633741,0.0002282842719574594,0.0001452770681069948,2.3472226981231288e-8,0.00014522546291891215,0.00014530266866552934,0.02159101963043213,10
lotka_volterra,Spline-Dierckx-5,Spline,Julia,1,1.0e-8,0.005064372464209644,8.24413627878465e-7,0.005062560006023366,0.005065276536287158,0.0035335042144982766,0.0010768044140084744,1.7528968095097705e-7,0.0010764190428713823,0.0010769966409448874,0.02159101963043213,10
lotka_volterra,Spline-Dierckx-5,Spline,Julia,2,1.0e-8,0.11175361763955863,1.191613267549605e-5,0.1117274660301166,0.11176682016724243,0.06776365659251114,0.006734279412669464,7.180668389102335e-7,0.006732703515183608,0.006735074997745404,0.02159101963043213,10
lotka_volterra,Spline-Dierckx-5,Spline,Julia,3,1.0e-8,2.7306438071214116,0.0001496038074204039,2.730316565157724,2.730812759494918,1.4463502567890565,0.028893667158195923,1.5829976088168408e-6,0.028890204524089518,0.028895454888119888,0.02159101963043213,10
lotka_volterra,Spline-Dierckx-5,Spline,Julia,4,1.0e-8,96.39168978011294,0.0012134241247166314,96.39048059639467,96.39439298526698,42.2618923562838,0.12641096176623065,1.591320901066632e-6,0.12640937600632615,0.12641450683079122,0.02159101963043213,10
lotka_volterra,Spline-Dierckx-5,Spline,Julia,5,1.0e-8,3779.6837641417123,0.10615707323049424,3779.5698558016347,3779.918174700991,1478.1607540400325,0.4758347010494742,1.3364403573697458e-5,0.4758203608177698,0.4758642116343163,0.02159101963043213,10
lotka_volterra,Spline-GSS,Spline,Julia,0,1.0e-8,0.06144948180766509,1.761912778749273e-5,0.061421578649829334,0.06148218013648683,0.04287302260467846,0.030722218754070895,8.808840729325355e-6,0.030708268320418054,0.030738566576402393,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,1,1.0e-8,0.549447598437575,6.756796759551513e-6,0.5494357313678891,0.5494590912419361,0.37239467100135115,0.11682545141479246,1.4366535294650014e-6,0.11682292819733375,0.11682789505466153,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,2,1.0e-8,5.277988837335485,3.990255788702142e-6,5.277982780269637,5.277995542030486,3.45553719121421,0.31805191024962315,2.4045304283096895e-7,0.3180515452504875,0.3180523142749287,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,3,1.0e-8,54.03843643566603,1.0212642204355554e-6,54.038434624142575,54.03843826006052,33.850523675736646,0.5717950441025935,1.0806267908252391e-8,0.5717950249343828,0.5717950634069962,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,4,1.0e-8,585.350522050972,1.7408933399409496e-6,585.3505192484481,585.3505242155926,340.5783694667083,0.767646283944436,2.283059910448927e-9,0.7676462802691219,0.7676462867831846,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,5,1.0e-8,7082.0472268734975,9.038596283040936e-6,7082.047213965903,7082.047243301426,3703.0458112810566,0.8915782470978335,1.1378935371602304e-9,0.8915782454728615,0.8915782491659904,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,6,1.0e-8,96857.7639320377,6.428111741607743e-5,96857.76384938696,96857.76406782692,45486.55800794552,0.956607264342183,6.348668603558218e-10,0.9566072635258903,0.9566072656832936,32.77995390892029,10
lotka_volterra,Spline-GSS,Spline,Julia,7,1.0e-8,1.5002413141466493e6,0.00048914371100676,1.5002413137145683e6,1.500241315348131e6,644235.1681204897,0.9838950036361404,3.207924234834895e-10,0.9838950033527711,0.9838950044241015,32.77995390892029,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,0,1.0e-8,0.022299870162596453,1.6037198527022668e-9,0.022299867871978418,0.02229987282838404,0.003645294405109814,0.011149019799174428,8.017941029067774e-10,0.011149018653959425,0.011149021131958805,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,1,1.0e-8,0.08360802859521779,2.0223573953002264e-8,0.08360798832096092,0.08360805491226375,0.016871974193804255,0.01777702861985832,4.300006339128744e-9,0.017777020056606335,0.017777034215479784,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,2,1.0e-8,0.13027278990217156,5.22848743869038e-7,0.13027198436629808,0.13027367139589374,0.04936732786834263,0.007850245796057913,3.150689531259696e-8,0.007850197254419947,0.007850298914920202,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,3,1.0e-8,1.0942877672899751,1.1783593102112625e-5,1.094271251759669,1.0943093396327233,0.4640458556391988,0.011578949418779346,1.2468532736929133e-7,0.011578774663568011,0.011579177681465812,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,4,1.0e-8,66.46988067548833,0.00012893570537816007,66.46968797201447,66.47006907220535,27.90255665583077,0.08717060115703704,1.6909016285499717e-7,0.08717034843990425,0.08717084822615935,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,5,1.0e-8,902.2357935253319,0.004269706705743491,902.2280038362705,902.2427683704841,361.45862998600114,0.11358492558589758,5.375250260785555e-7,0.1135839449206893,0.11358580366818301,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,6,1.0e-8,48565.64001768473,0.027431892255102956,48565.59549285597,48565.682018754385,19617.768076753782,0.4796543111499358,2.709286931663177e-7,0.47965387140434496,0.4796547259698399,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Fixed,Local Polynomial,Julia,7,1.0e-8,793482.7419053265,1.1222066650681304,793480.5710822671,793484.6470643694,308308.46115558816,0.5203854192458546,7.359706204697978e-7,0.5203839955669158,0.5203866686958236,0.000531005859375,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,0,1.0e-8,0.0077995092311688,1.7043049699191628e-9,0.007799506603050314,0.0077995113834678316,0.0010572906401243025,0.003899434490340547,8.520825329417524e-10,0.0038994331763891727,0.0038994355664017225,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,1,1.0e-8,0.030590352313488216,4.782797104666626e-8,0.03059027552734599,0.030590426553133154,0.004404524938923033,0.006504226659872875,1.0169348858192287e-8,0.006504210333337364,0.006504242444963315,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,2,1.0e-8,0.023411043391607423,2.549697140596022e-6,0.023407856397231825,0.02341498822430087,0.003638140479718637,0.001410750818373561,1.5364489602328543e-7,0.0014105587699095813,0.0014109885342180684,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,3,1.0e-8,0.34840544455712197,5.69350095763965e-5,0.3483066919225336,0.34847963784200053,0.09765505248244835,0.0036865705167708727,6.024444535969119e-7,0.0036855255889236926,0.0036873555756178245,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,4,1.0e-8,21.775103344604076,0.00026510883270108713,21.774596818299806,21.775457145517766,9.231060756549038,0.02855652559499348,3.476716985757679e-7,0.028555861321160034,0.028556989580155224,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,5,1.0e-8,320.3552320245669,0.008412423173109205,320.33743533322934,320.3696940731398,126.61312730472687,0.04033039417377286,1.059062904589028e-6,0.04032815369974627,0.04033221484052402,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,6,1.0e-8,19742.8776986455,0.09853092137739311,19742.713869454074,19743.047737339777,7979.138749424162,0.19498881100327137,9.731320580336188e-7,0.19498719295853986,0.1949904903756165,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Adaptive,Local Polynomial,Julia,7,1.0e-8,480410.4382893634,2.139437521875618,480406.8723572996,480414.0372714417,190219.2617120901,0.31506493353465204,1.403095534366154e-6,0.31506259490905375,0.3150672938352594,0.005026030540466309,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,0,1.0e-8,0.0020016060636453468,6.893862080879324e-10,0.002001605172265158,0.0020016073688992014,0.0002015563964611605,0.00100072087734215,3.4466480865294857e-10,0.0010007204316886417,0.0010007215299155043,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,1,1.0e-8,0.0076812044587747045,1.740956801057666e-8,0.007681181674304412,0.007681239194172014,0.0008796709297548596,0.0016332042962011856,3.7016826491757542e-9,0.0016331994516881972,0.0016332116817616691,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,2,1.0e-8,0.08941984957485664,3.1401845984982156e-7,0.08941922241206596,0.08942021130472087,0.04055887631339877,0.005388445267321691,1.8922770412510508e-8,0.00538840747445593,0.005388467065184069,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,3,1.0e-8,1.0221119349654866,2.462633283196965e-5,1.0220691112778035,1.0221411356182075,0.41879417683938225,0.010815237772972294,2.605777664295639e-7,0.010814784644162462,0.010815546752832035,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,4,1.0e-8,27.113266555776324,0.0004988243237672219,27.112335219174767,27.11385000667187,11.377544314328926,0.03555715342015913,6.541732245138964e-7,0.03555593203732209,0.03555791857521573,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,5,1.0e-8,272.52988834672544,0.009276804233952694,272.51088057105267,272.54434942093184,105.75559545653462,0.03430953117792334,1.1678821945994747e-6,0.03430713823718563,0.03431135172200884,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,6,1.0e-8,4047.058413243394,0.3587400325084732,4046.222164326344,4047.610426490527,1535.6378562252971,0.039970419718157665,3.543064666955746e-6,0.03996216057860732,0.039975871628885135,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Fixed,Local Polynomial,Julia,7,1.0e-8,66377.8340779816,19.140973338034684,66352.2178514407,66408.98026700462,26226.510773731774,0.04353220957567289,1.2553119191187251e-5,0.04351540982681385,0.04355263600938931,0.026541805267333983,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,0,1.0e-8,0.0020004360614487163,7.126373421158463e-10,0.002000435226562629,0.002000437466169421,0.000181582905592558,0.001000135924265733,3.5628942137753264e-10,0.0010001355068569567,0.0010001366265684297,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,1,1.0e-8,0.008133774011577615,2.877216051157174e-8,0.008133724392700051,0.00813382029035833,0.0007572976112337388,0.0017294312020119276,6.117636421580789e-9,0.0017294206518743227,0.0017294410419665715,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,2,1.0e-8,0.03923434854655893,7.842728567478287e-7,0.03923294674814389,0.039235426790513665,0.014709674762736519,0.0023642640951344286,4.7260327358170915e-8,0.0023641796226814868,0.0023643290701770227,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,3,1.0e-8,0.23840569855623267,3.757312192391156e-5,0.23835944032213224,0.23847740295040104,0.0979528720613343,0.002522633997424439,3.975711794165697e-7,0.0025221445267670298,0.0025233927206579415,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,4,1.0e-8,26.54030861795377,0.0016994597762458661,26.537977899515106,26.543227351168902,7.151620452635522,0.03480575914398276,2.228722676075579e-6,0.03480270256970639,0.03480958685852647,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,5,1.0e-8,100.2435741433649,0.016141697226823185,100.20814449154487,100.26680028361993,39.08049415687988,0.012619937040015938,2.032122302724006e-6,0.01261547670448681,0.012622861042179726,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,6,1.0e-8,4047.058413243394,0.3587400325084732,4046.222164326344,4047.610426490527,1535.6378562252971,0.039970419718157665,3.543064666955746e-6,0.03996216057860732,0.039975871628885135,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Hybrid,Local Polynomial,Julia,7,1.0e-8,66377.8340779816,19.140973338034684,66352.2178514407,66408.98026700462,26226.510773731774,0.04353220957567289,1.2553119191187251e-5,0.04351540982681385,0.04355263600938931,0.004715657234191895,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,0,1.0e-8,0.0020004360614487163,7.126373421158463e-10,0.002000435226562629,0.002000437466169421,0.000181582905592558,0.001000135924265733,3.5628942137753264e-10,0.0010001355068569567,0.0010001366265684297,0.0008697748184204101,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,1,1.0e-8,0.008133774011577615,2.877216051157174e-8,0.008133724392700051,0.00813382029035833,0.0007572976112337388,0.0017294312020119276,6.117636421580789e-9,0.0017294206518743227,0.0017294410419665715,0.0008697748184204101,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,2,1.0e-8,0.03923434854655893,7.842728567478287e-7,0.03923294674814389,0.039235426790513665,0.014709674762736519,0.0023642640951344286,4.7260327358170915e-8,0.0023641796226814868,0.0023643290701770227,0.0008697748184204101,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,3,1.0e-8,0.23840569855623267,3.757312192391156e-5,0.23835944032213224,0.23847740295040104,0.0979528720613343,0.002522633997424439,3.975711794165697e-7,0.0025221445267670298,0.0025233927206579415,0.0008697748184204101,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,4,1.0e-8,26.54030861795377,0.0016994597762458661,26.537977899515106,26.543227351168902,7.151620452635522,0.03480575914398276,2.228722676075579e-6,0.03480270256970639,0.03480958685852647,0.0008697748184204101,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,5,1.0e-8,100.2435741433649,0.016141697226823185,100.20814449154487,100.26680028361993,39.08049415687988,0.012619937040015938,2.032122302724006e-6,0.01261547670448681,0.012622861042179726,0.0008697748184204101,10
lotka_volterra,SavitzkyGolay-Julia-Adaptive,Local Polynomial,Julia,6,1.0e-8,4047.058413243394,0.3587400325084732,4046.222164326344,4047.610426490527,1535.6378562252971,0.039970419718157665,3.543064666955746e-6,0.03996216057860732,0.039975871628885135,0.0008697748184204101,10
